"BasinName","Mosaic","MosaicDateStart","MosaicDateEnd","ObservedArea","ObservedAreaWater","PercentObserved","PercentWater","EstimatedAreaWater","Threshold"
"Butte","L8_valley_20180117to20180125_water.tif","2018-01-17","2018-01-25",0,NA,NA,NA,NA,0.07897201
"Colusa","L8_valley_20180117to20180125_water.tif","2018-01-17","2018-01-25",0,NA,NA,NA,NA,0.07897201
"Delta","L8_valley_20180117to20180125_water.tif","2018-01-17","2018-01-25",0,NA,NA,NA,NA,0.07897201
"San Joaquin","L8_valley_20180117to20180125_water.tif","2018-01-17","2018-01-25",791986500,18345600,6.87692599837319,2.31640312050774,266770356.469443,0.07897201
"Suisun","L8_valley_20180117to20180125_water.tif","2018-01-17","2018-01-25",0,NA,NA,NA,NA,0.07897201
"Sutter","L8_valley_20180117to20180125_water.tif","2018-01-17","2018-01-25",0,NA,NA,NA,NA,0.07897201
"Tulare","L8_valley_20180117to20180125_water.tif","2018-01-17","2018-01-25",15237119700,1299927600,56.4907797319885,8.53132104750742,2301132337.28991,0.07897201
"Yolo","L8_valley_20180117to20180125_water.tif","2018-01-17","2018-01-25",0,NA,NA,NA,NA,0.07897201
"American","L8_valley_20180124to20180202_water.tif","2018-01-24","2018-02-02",0,NA,NA,NA,NA,0.07897201
"Butte","L8_valley_20180124to20180202_water.tif","2018-01-24","2018-02-02",0,NA,NA,NA,NA,0.07897201
"Colusa","L8_valley_20180124to20180202_water.tif","2018-01-24","2018-02-02",0,NA,NA,NA,NA,0.07897201
"Delta","L8_valley_20180124to20180202_water.tif","2018-01-24","2018-02-02",0,NA,NA,NA,NA,0.07897201
"San Joaquin","L8_valley_20180124to20180202_water.tif","2018-01-24","2018-02-02",791986500,18345600,6.87692599837319,2.31640312050774,266770356.469443,0.07897201
"Suisun","L8_valley_20180124to20180202_water.tif","2018-01-24","2018-02-02",0,NA,NA,NA,NA,0.07897201
"Sutter","L8_valley_20180124to20180202_water.tif","2018-01-24","2018-02-02",0,NA,NA,NA,NA,0.07897201
"Tulare","L8_valley_20180124to20180202_water.tif","2018-01-24","2018-02-02",15237119700,1299927600,56.4907797319885,8.53132104750742,2301132337.28991,0.07897201
"Yolo","L8_valley_20180124to20180202_water.tif","2018-01-24","2018-02-02",0,NA,NA,NA,NA,0.07897201
"American","L8_valley_20180202to20180210_water.tif","2018-02-02","2018-02-10",1098303300,130354200,52.2572601285096,11.8686887310636,249447061.861714,0.07897201
"Butte","L8_valley_20180202to20180210_water.tif","2018-02-02","2018-02-10",0,NA,NA,NA,NA,0.07897201
"Colusa","L8_valley_20180202to20180210_water.tif","2018-02-02","2018-02-10",126070200,1818900,2.71250738378485,1.44276760090807,67056038.6627236,0.07897201
"Delta","L8_valley_20180202to20180210_water.tif","2018-02-02","2018-02-10",6114416400,524830950,89.5967786772655,8.5835002993908,585769887.877868,0.07897201
"San Joaquin","L8_valley_20180202to20180210_water.tif","2018-02-02","2018-02-10",7168527900,360946350,62.2452982302827,5.0351530333027,579877292.361333,0.07897201
"Suisun","L8_valley_20180202to20180210_water.tif","2018-02-02","2018-02-10",615664800,220542300,99.9978009458608,35.8218140780503,220547149.95123,0.07897201
"Sutter","L8_valley_20180202to20180210_water.tif","2018-02-02","2018-02-10",178583400,33924600,18.5940555089597,18.9965024744741,182448632.487158,0.07897201
"Tulare","L8_valley_20180202to20180210_water.tif","2018-02-02","2018-02-10",22536192600,343714500,83.5516893763242,1.52516667788862,411379473.671537,0.07897201
"Yolo","L8_valley_20180202to20180210_water.tif","2018-02-02","2018-02-10",1562904900,114869700,76.0210328394199,7.34975621357384,151102524.800788,0.07897201
"American","L8_valley_20180209to20180218_water.tif","2018-02-09","2018-02-18",1098303300,130354200,52.2572601285096,11.8686887310636,249447061.861714,0.07897201
"Butte","L8_valley_20180209to20180218_water.tif","2018-02-09","2018-02-18",0,NA,NA,NA,NA,0.07897201
"Colusa","L8_valley_20180209to20180218_water.tif","2018-02-09","2018-02-18",126070200,1818900,2.71250738378485,1.44276760090807,67056038.6627236,0.07897201
"Delta","L8_valley_20180209to20180218_water.tif","2018-02-09","2018-02-18",5763244500,518241750,84.4509284531992,8.99218747356632,613660216.047474,0.07897201
"San Joaquin","L8_valley_20180209to20180218_water.tif","2018-02-09","2018-02-18",9684165600,416047500,84.0889209461603,4.29616259350212,494770886.959512,0.07897201
"Suisun","L8_valley_20180209to20180218_water.tif","2018-02-09","2018-02-18",615664800,220542300,99.9978009458608,35.8218140780503,220547149.95123,0.07897201
"Sutter","L8_valley_20180209to20180218_water.tif","2018-02-09","2018-02-18",178583400,33924600,18.5940555089597,18.9965024744741,182448632.487158,0.07897201
"Tulare","L8_valley_20180209to20180218_water.tif","2018-02-09","2018-02-18",22750409700,340564500,84.3458874432282,1.49695985474934,403771316.330305,0.07897201
"Yolo","L8_valley_20180209to20180218_water.tif","2018-02-09","2018-02-18",1562904900,114869700,76.0210328394199,7.34975621357384,151102524.800788,0.07897201
NA,"L8_valley_20180218to20180226_water.tif","2018-02-18","2018-02-26",1672899300,96900300,79.5965321135807,5.79235701754433,121739348.972801,0.07897201
NA,"L8_valley_20180218to20180226_water.tif","2018-02-18","2018-02-26",1107105300,199512900,45.0160248759079,18.0211313232806,443204171.292293,0.07897201
NA,"L8_valley_20180218to20180226_water.tif","2018-02-18","2018-02-26",1604882700,109456200,34.5304138000777,6.82019938279601,316984906.794698,0.07897201
NA,"L8_valley_20180218to20180226_water.tif","2018-02-18","2018-02-26",6017231700,411210750,88.1726957416126,6.83388592132824,466369715.183758,0.07897201
NA,"L8_valley_20180218to20180226_water.tif","2018-02-18","2018-02-26",9632522700,400382550,83.6404986540497,4.15657001254718,478694599.438061,0.07897201
NA,"L8_valley_20180218to20180226_water.tif","2018-02-18","2018-02-26",615664800,211642200,99.9978009458608,34.3762060134021,211646854.228908,0.07897201
NA,"L8_valley_20180218to20180226_water.tif","2018-02-18","2018-02-26",773588700,74667600,80.5458470882734,9.65210582832971,92701986.1348889,0.07897201
NA,"L8_valley_20180218to20180226_water.tif","2018-02-18","2018-02-26",1491003000,51416100,5.52781127346096,3.44842364502285,930134866.341202,0.07897201
NA,"L8_valley_20180218to20180226_water.tif","2018-02-18","2018-02-26",1868033700,72374850,90.862758989906,3.87438674152399,79652930.2043758,0.07897201
NA,"L8_valley_20180225to20180306_water.tif","2018-02-25","2018-03-06",1672899300,96900300,79.5965321135807,5.79235701754433,121739348.972801,0.07897201
NA,"L8_valley_20180225to20180306_water.tif","2018-02-25","2018-03-06",1107105300,199512900,45.0160248759079,18.0211313232806,443204171.292293,0.07897201
NA,"L8_valley_20180225to20180306_water.tif","2018-02-25","2018-03-06",1604882700,109456200,34.5304138000777,6.82019938279601,316984906.794698,0.07897201
NA,"L8_valley_20180225to20180306_water.tif","2018-02-25","2018-03-06",6426684900,414564150,94.1725631597194,6.45066867989747,440217549.666655,0.07897201
NA,"L8_valley_20180225to20180306_water.tif","2018-02-25","2018-03-06",9145088100,406806750,79.4080380334028,4.4483633788066,512299208.083794,0.07897201
NA,"L8_valley_20180225to20180306_water.tif","2018-02-25","2018-03-06",615664800,211642200,99.9978009458608,34.3762060134021,211646854.228908,0.07897201
NA,"L8_valley_20180225to20180306_water.tif","2018-02-25","2018-03-06",773588700,74667600,80.5458470882734,9.65210582832971,92701986.1348889,0.07897201
NA,"L8_valley_20180225to20180306_water.tif","2018-02-25","2018-03-06",1571787900,51952950,5.82731682840982,3.30534100688776,891541536.693434,0.07897201
NA,"L8_valley_20180225to20180306_water.tif","2018-02-25","2018-03-06",1868033700,72374850,90.862758989906,3.87438674152399,79652930.2043758,0.07897201
NA,"L8_valley_20180322to20180330_water.tif","2018-03-22","2018-03-30",957558600,64277100,45.5606286974568,6.71260223656286,141080362.228601,0.07897201
NA,"L8_valley_20180322to20180330_water.tif","2018-03-22","2018-03-30",277076700,43854300,11.266219771267,15.8274946973167,389254789.009572,0.07897201
NA,"L8_valley_20180322to20180330_water.tif","2018-03-22","2018-03-30",2003106600,32622300,43.0985390917771,1.62858531842489,75692356.8349538,0.07897201
NA,"L8_valley_20180322to20180330_water.tif","2018-03-22","2018-03-30",5237361000,344225400,76.7449652872745,6.57249710302574,448531572.998285,0.07897201
NA,"L8_valley_20180322to20180330_water.tif","2018-03-22","2018-03-30",1408775400,23777550,12.2325875180713,1.68781695080706,194378744.193518,0.07897201
NA,"L8_valley_20180322to20180330_water.tif","2018-03-22","2018-03-30",615664800,195426450,99.9978009458608,31.7423458349414,195430747.627945,0.07897201
NA,"L8_valley_20180322to20180330_water.tif","2018-03-22","2018-03-30",309137400,25643700,32.1873028259932,8.29524347426096,79670235.6162976,0.07897201
NA,"L8_valley_20180322to20180330_water.tif","2018-03-22","2018-03-30",7305742800,84524400,27.0856379302029,1.15695833146494,312063537.945133,0.07897201
NA,"L8_valley_20180322to20180330_water.tif","2018-03-22","2018-03-30",1230779700,36817200,59.86617867267,2.99137205464146,61499164.9981624,0.07897201
NA,"L8_valley_20180329to20180407_water.tif","2018-03-29","2018-04-07",957558600,64277100,45.5606286974568,6.71260223656286,141080362.228601,0.07897201
NA,"L8_valley_20180329to20180407_water.tif","2018-03-29","2018-04-07",277076700,43854300,11.266219771267,15.8274946973167,389254789.009572,0.07897201
NA,"L8_valley_20180329to20180407_water.tif","2018-03-29","2018-04-07",2003106600,32622300,43.0985390917771,1.62858531842489,75692356.8349538,0.07897201
NA,"L8_valley_20180329to20180407_water.tif","2018-03-29","2018-04-07",5237361000,342527850,76.7449652872745,6.54008478697573,446319636.366812,0.07897201
NA,"L8_valley_20180329to20180407_water.tif","2018-03-29","2018-04-07",1578580200,33448500,13.7070255846279,2.11889772847778,244024495.274245,0.07897201
NA,"L8_valley_20180329to20180407_water.tif","2018-03-29","2018-04-07",615664800,195426450,99.9978009458608,31.7423458349414,195430747.627945,0.07897201
NA,"L8_valley_20180329to20180407_water.tif","2018-03-29","2018-04-07",309137400,25643700,32.1873028259932,8.29524347426096,79670235.6162976,0.07897201
NA,"L8_valley_20180329to20180407_water.tif","2018-03-29","2018-04-07",7473518100,103992300,27.7076555886169,1.39147719465616,375319736.696608,0.07897201
NA,"L8_valley_20180329to20180407_water.tif","2018-03-29","2018-04-07",1230779700,36817200,59.86617867267,2.99137205464146,61499164.9981624,0.07897201
"American","L8_valley_20180407to20180415_water.tif","2018-04-07","2018-04-15",2101717800,64740600,99.99971209348,3.08036597491823,64740786.3929451,0.07897201
"Butte","L8_valley_20180407to20180415_water.tif","2018-04-07","2018-04-15",1930856400,197630100,78.5105804607799,10.235359812361,251724161.049512,0.07897201
"Colusa","L8_valley_20180407to20180415_water.tif","2018-04-07","2018-04-15",3607009200,103014900,77.6078652082718,2.85596443724069,132737706.060519,0.07897201
"Delta","L8_valley_20180407to20180415_water.tif","2018-04-07","2018-04-15",6297806700,355104000,92.2840637827839,5.63853444406288,384794498.035799,0.07897201
"San Joaquin","L8_valley_20180407to20180415_water.tif","2018-04-07","2018-04-15",1390212900,29544300,12.0714068175819,2.12516370694014,244746121.528843,0.07897201
"Suisun","L8_valley_20180407to20180415_water.tif","2018-04-07","2018-04-15",615664800,189567900,99.9978009458608,30.7907647148253,189572068.792426,0.07897201
"Sutter","L8_valley_20180407to20180415_water.tif","2018-04-07","2018-04-15",960425100,81058500,99.9992027343984,8.4398564760542,81059146.2566901,0.07897201
"Tulare","L8_valley_20180407to20180415_water.tif","2018-04-07","2018-04-15",511330500,21338100,1.89572958764297,4.17305441392602,1125587749.38626,0.07897201
"Yolo","L8_valley_20180407to20180415_water.tif","2018-04-07","2018-04-15",2055855600,86120100,99.9985770603863,4.18901502615261,86121325.4544557,0.07897201
"American","L8_valley_20180414to20180423_water.tif","2018-04-14","2018-04-23",2101717800,64740600,99.99971209348,3.08036597491823,64740786.3929451,0.07897201
"Butte","L8_valley_20180414to20180423_water.tif","2018-04-14","2018-04-23",1930856400,197630100,78.5105804607799,10.235359812361,251724161.049512,0.07897201
"Colusa","L8_valley_20180414to20180423_water.tif","2018-04-14","2018-04-23",3607009200,103014900,77.6078652082718,2.85596443724069,132737706.060519,0.07897201
"Delta","L8_valley_20180414to20180423_water.tif","2018-04-14","2018-04-23",6760655100,354818850,99.0663505854829,5.24829095334267,358162835.213993,0.07897201
"San Joaquin","L8_valley_20180414to20180423_water.tif","2018-04-14","2018-04-23",8678839500,273454200,75.3595383189144,3.15081526740989,362866076.544641,0.07897201
"Suisun","L8_valley_20180414to20180423_water.tif","2018-04-14","2018-04-23",615664800,189567900,99.9978009458608,30.7907647148253,189572068.792426,0.07897201
"Sutter","L8_valley_20180414to20180423_water.tif","2018-04-14","2018-04-23",960425100,81058500,99.9992027343984,8.4398564760542,81059146.2566901,0.07897201
"Tulare","L8_valley_20180414to20180423_water.tif","2018-04-14","2018-04-23",1744868700,37282950,6.46900433504773,2.136719513623,576332122.67317,0.07897201
"Yolo","L8_valley_20180414to20180423_water.tif","2018-04-14","2018-04-23",2055855600,86120100,99.9985770603863,4.18901502615261,86121325.4544557,0.07897201
NA,"L8_valley_20180423to20180501_water.tif","2018-04-23","2018-05-01",137358000,1788300,6.53549227861905,1.30192635303368,27362896.6841633,0.07897201
NA,"L8_valley_20180423to20180501_water.tif","2018-04-23","2018-05-01",1383985800,94167000,56.274266956091,6.80404379871528,167335809.231376,0.07897201
NA,"L8_valley_20180423to20180501_water.tif","2018-04-23","2018-05-01",2226015000,131085000,47.8946025620315,5.88877433440475,273694723.388138,0.07897201
NA,"L8_valley_20180423to20180501_water.tif","2018-04-23","2018-05-01",3654432900,60442200,53.5497411874366,1.65394198372065,112871133.752894,0.07897201
NA,"L8_valley_20180423to20180501_water.tif","2018-04-23","2018-05-01",8700609600,265275900,75.5485710444484,3.0489346401659,351132915.331949,0.07897201
NA,"L8_valley_20180423to20180501_water.tif","2018-04-23","2018-05-01",0,NA,NA,NA,NA,0.07897201
NA,"L8_valley_20180423to20180501_water.tif","2018-04-23","2018-05-01",50155200,4106700,5.22214591537049,8.18798449612403,78640085.2552326,0.07897201
NA,"L8_valley_20180423to20180501_water.tif","2018-04-23","2018-05-01",16166904300,212442300,59.9379047838968,1.31405676719445,354437314.360504,0.07897201
NA,"L8_valley_20180430to20180509_water.tif","2018-04-30","2018-05-09",137358000,1788300,6.53549227861905,1.30192635303368,27362896.6841633,0.07897201
NA,"L8_valley_20180430to20180509_water.tif","2018-04-30","2018-05-09",1383985800,94167000,56.274266956091,6.80404379871528,167335809.231376,0.07897201
NA,"L8_valley_20180430to20180509_water.tif","2018-04-30","2018-05-09",2226015000,131085000,47.8946025620315,5.88877433440475,273694723.388138,0.07897201
NA,"L8_valley_20180430to20180509_water.tif","2018-04-30","2018-05-09",4357334700,99086400,63.8496182135501,2.27401397464372,155187145.628025,0.07897201
NA,"L8_valley_20180430to20180509_water.tif","2018-04-30","2018-05-09",11514540600,286250850,99.9823148671428,2.48599453459741,286301482.797605,0.07897201
NA,"L8_valley_20180430to20180509_water.tif","2018-04-30","2018-05-09",0,NA,NA,NA,NA,0.07897201
NA,"L8_valley_20180430to20180509_water.tif","2018-04-30","2018-05-09",50155200,4106700,5.22214591537049,8.18798449612403,78640085.2552326,0.07897201
NA,"L8_valley_20180430to20180509_water.tif","2018-04-30","2018-05-09",16365709800,209690550,60.6749651949933,1.28127989902399,345596489.962722,0.07897201
"American","L8_valley_20180509to20180517_water.tif","2018-05-09","2018-05-17",0,NA,NA,NA,NA,0.07897201
"Butte","L8_valley_20180509to20180517_water.tif","2018-05-09","2018-05-17",0,NA,NA,NA,NA,0.07897201
"Colusa","L8_valley_20180509to20180517_water.tif","2018-05-09","2018-05-17",8622000,47700,0.185509649885484,0.553235908141962,25712948.1024008,0.07897201
"Delta","L8_valley_20180509to20180517_water.tif","2018-05-09","2018-05-17",4360654800,98920500,63.8982688525361,2.26847811938702,154809358.338468,0.07897201
"San Joaquin","L8_valley_20180509to20180517_water.tif","2018-05-09","2018-05-17",11516514300,290091150,99.9994527714421,2.51891451218013,290092737.470304,0.07897201
"Suisun","L8_valley_20180509to20180517_water.tif","2018-05-09","2018-05-17",18441000,1410750,2.99523287224252,7.65007320644217,47099843.6573572,0.07897201
"Sutter","L8_valley_20180509to20180517_water.tif","2018-05-09","2018-05-17",0,NA,NA,NA,NA,0.07897201
"Tulare","L8_valley_20180509to20180517_water.tif","2018-05-09","2018-05-17",22991081400,637181100,85.2381644785279,2.77142727179418,747530292.209084,0.07897201
"Yolo","L8_valley_20180509to20180517_water.tif","2018-05-09","2018-05-17",6522300,198000,0.317250257829858,3.03573892645233,62411296.7959156,0.07897201
