DataSource,Name,BasinName,ClassName,Mosaic,MosaicDateStart,MosaicDateEnd,ObservedArea,ObservedAreaWater,PercentObserved,PercentWater,
TNC,Sutter Grass/Pasture,Sutter,Grass/Pasture,L8_valley_20130425to20130503_water_cf10yr.tif,4/25/2013,5/3/2013,728100,13963.39286,100,1.917785037,
TNC,Sutter Corn,Sutter,Corn,L8_valley_20130425to20130503_water_cf10yr.tif,4/25/2013,5/3/2013,12621600,1274544.643,100,10.09812261,
TNC,Sutter Field Crop,Sutter,Field Crop,L8_valley_20130425to20130503_water_cf10yr.tif,4/25/2013,5/3/2013,109668600,9824654.464,100,8.958493556,
TNC,Sutter Grains,Sutter,Grains,L8_valley_20130425to20130503_water_cf10yr.tif,4/25/2013,5/3/2013,22222800,1080634.821,100,4.862730265,
TNC,Sutter Alfalfa,Sutter,Alfalfa,L8_valley_20130425to20130503_water_cf10yr.tif,4/25/2013,5/3/2013,16813800,626150.8929,100,3.724029624,
TNC,Sutter Rice,Sutter,Rice,L8_valley_20130425to20130503_water_cf10yr.tif,4/25/2013,5/3/2013,317892600,75062691.96,100,23.61259493,
TNC,Sutter Row Crop,Sutter,Row Crop,L8_valley_20130425to20130503_water_cf10yr.tif,4/25/2013,5/3/2013,7760700,627624.1071,100,8.087210009,
TNC,Sutter Wetland,Sutter,Wetland,L8_valley_20130425to20130503_water_cf10yr.tif,4/25/2013,5/3/2013,9452700,2120477.679,100,22.43250795,
TNC,Sutter Suitable-unassigned,Sutter,Suitable-unassigned,L8_valley_20130425to20130503_water_cf10yr.tif,4/25/2013,5/3/2013,54921600,5540338.393,100,10.08772212,
TNC,Sutter Vineyard/Orchard,Sutter,Vineyard/Orchard,L8_valley_20130425to20130503_water_cf10yr.tif,4/25/2013,5/3/2013,271201500,4492299.107,100,1.656443311,
TNC,Tulare Unsuitable,Tulare,Unsuitable,L8_valley_20130425to20130503_water_cf10yr.tif,4/25/2013,5/3/2013,3921795900,97823700,79.31175132,2.494359791,
TNC,Tulare Grass/Pasture,Tulare,Grass/Pasture,L8_valley_20130425to20130503_water_cf10yr.tif,4/25/2013,5/3/2013,5430831300,80793000,84.09729841,1.487672799,
TNC,Tulare Corn,Tulare,Corn,L8_valley_20130425to20130503_water_cf10yr.tif,4/25/2013,5/3/2013,523326600,4873950,99.70729499,0.931340008,
TNC,Tulare Field Crop,Tulare,Field Crop,L8_valley_20130425to20130503_water_cf10yr.tif,4/25/2013,5/3/2013,2766660300,13063500,92.25478813,0.472175785,
TNC,Tulare Grains,Tulare,Grains,L8_valley_20130425to20130503_water_cf10yr.tif,4/25/2013,5/3/2013,759049200,3965400,96.45455284,0.522416729,
TNC,Tulare Alfalfa,Tulare,Alfalfa,L8_valley_20130425to20130503_water_cf10yr.tif,4/25/2013,5/3/2013,1265032800,4598550,98.54398609,0.363512314,
TNC,Tulare Rice,Tulare,Rice,L8_valley_20130425to20130503_water_cf10yr.tif,4/25/2013,5/3/2013,0,NA,NA,NA,
TNC,Tulare Row Crop,Tulare,Row Crop,L8_valley_20130425to20130503_water_cf10yr.tif,4/25/2013,5/3/2013,317450700,3007800,91.591622,0.947485704,
TNC,Tulare Wetland,Tulare,Wetland,L8_valley_20130425to20130503_water_cf10yr.tif,4/25/2013,5/3/2013,12627000,437400,100,3.464005702,
TNC,Tulare Suitable-unassigned,Tulare,Suitable-unassigned,L8_valley_20130425to20130503_water_cf10yr.tif,4/25/2013,5/3/2013,1019250000,5901300,95.25924393,0.578984547,
TNC,Tulare Vineyard/Orchard,Tulare,Vineyard/Orchard,L8_valley_20130425to20130503_water_cf10yr.tif,4/25/2013,5/3/2013,6275196000,14276700,96.99665986,0.227510025,
TNC,Yolo Unsuitable,Yolo,Unsuitable,L8_valley_20130425to20130503_water_cf10yr.tif,4/25/2013,5/3/2013,284382900,26688088.93,99.46737683,9.384561775,
TNC,Yolo Grass/Pasture,Yolo,Grass/Pasture,L8_valley_20130425to20130503_water_cf10yr.tif,4/25/2013,5/3/2013,491433300,4659713.036,94.74989285,0.948188297,
TNC,Yolo Corn,Yolo,Corn,L8_valley_20130425to20130503_water_cf10yr.tif,4/25/2013,5/3/2013,35374500,3674378.571,100,10.3870827,
TNC,Yolo Field Crop,Yolo,Field Crop,L8_valley_20130425to20130503_water_cf10yr.tif,4/25/2013,5/3/2013,252002700,28979487.86,99.88406438,11.49967356,
TNC,Yolo Grains,Yolo,Grains,L8_valley_20130425to20130503_water_cf10yr.tif,4/25/2013,5/3/2013,115648200,4198144.821,99.97743665,3.630099579,
TNC,Yolo Alfalfa,Yolo,Alfalfa,L8_valley_20130425to20130503_water_cf10yr.tif,4/25/2013,5/3/2013,286976700,5327616.964,99.99560959,1.856463247,
TNC,Yolo Rice,Yolo,Rice,L8_valley_20130425to20130503_water_cf10yr.tif,4/25/2013,5/3/2013,98002800,15740515.18,100,16.06129129,
TNC,Yolo Row Crop,Yolo,Row Crop,L8_valley_20130425to20130503_water_cf10yr.tif,4/25/2013,5/3/2013,72681300,6250858.929,99.67784937,8.600367534,
TNC,Yolo Wetland,Yolo,Wetland,L8_valley_20130425to20130503_water_cf10yr.tif,4/25/2013,5/3/2013,16419600,3694683.482,100,22.50166558,
TNC,Yolo Suitable-unassigned,Yolo,Suitable-unassigned,L8_valley_20130425to20130503_water_cf10yr.tif,4/25/2013,5/3/2013,175326300,10574176.88,99.80940573,6.031141292,
TNC,Yolo Vineyard/Orchard,Yolo,Vineyard/Orchard,L8_valley_20130425to20130503_water_cf10yr.tif,4/25/2013,5/3/2013,197266500,4900340.893,99.65309982,2.484122186,
TNC,American Unsuitable,American,Unsuitable,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,519906600,21657850.71,98.5341175,4.165719519,
TNC,American Grass/Pasture,American,Grass/Pasture,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,491825700,3948371.25,96.00433578,0.802798888,
TNC,American Corn,American,Corn,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,6228000,72136.60714,100,1.158262799,
TNC,American Field Crop,American,Field Crop,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,254133900,10112759.46,99.99787518,3.979303613,
TNC,American Grains,American,Grains,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,27476100,930787.5,100,3.387625973,
TNC,American Alfalfa,American,Alfalfa,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,29192400,244483.9286,100,0.837491705,
TNC,American Rice,American,Rice,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,406053900,124374476.8,100,30.63004118,
TNC,American Row Crop,American,Row Crop,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,130500,13714.28571,100,10.5090312,
TNC,American Wetland,American,Wetland,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,2012400,141747.3214,100,7.043695161,
TNC,American Suitable-unassigned,American,Suitable-unassigned,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,80585100,3002155.714,99.99553287,3.72544765,
TNC,American Vineyard/Orchard,American,Vineyard/Orchard,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,255416400,2985088.929,99.78762307,1.168714667,
TNC,Butte Unsuitable,Butte,Unsuitable,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,217285200,33386441.79,87.54877359,15.3652627,
TNC,Butte Grass/Pasture,Butte,Grass/Pasture,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,218859300,818199.1071,92.33704691,0.373847082,
TNC,Butte Corn,Butte,Corn,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,18963000,1653782.679,98.84593732,8.721102561,
TNC,Butte Field Crop,Butte,Field Crop,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,167234400,15035868.75,99.15845309,8.990894666,
TNC,Butte Grains,Butte,Grains,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,19316700,409007.1429,95.19648718,2.117375861,
TNC,Butte Alfalfa,Butte,Alfalfa,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,16569000,301502.6786,99.73995016,1.819679393,
TNC,Butte Rice,Butte,Rice,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,611054100,154585979.5,99.99410889,25.29824765,
TNC,Butte Row Crop,Butte,Row Crop,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,587700,54707.14286,100,9.308685189,
TNC,Butte Wetland,Butte,Wetland,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,72338400,13238453.57,100,18.30072765,
TNC,Butte Suitable-unassigned,Butte,Suitable-unassigned,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,38929500,3826371.429,97.97060089,9.828976557,
TNC,Butte Vineyard/Orchard,Butte,Vineyard/Orchard,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,433044000,7287515.357,87.10480963,1.682857944,
TNC,Colusa Unsuitable,Colusa,Unsuitable,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,259616700,31610231.25,90.99578243,12.17573109,
TNC,Colusa Grass/Pasture,Colusa,Grass/Pasture,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,349790400,1066848.214,46.18598649,0.304996425,
TNC,Colusa Corn,Colusa,Corn,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,43154100,3584922.321,96.90777906,8.307257761,
TNC,Colusa Field Crop,Colusa,Field Crop,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,265372200,19444250.89,99.56238984,7.327161961,
TNC,Colusa Grains,Colusa,Grains,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,88401600,3405993.75,97.15913587,3.852864371,
TNC,Colusa Alfalfa,Colusa,Alfalfa,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,167232600,4587026.786,98.30492334,2.742902272,
TNC,Colusa Rice,Colusa,Rice,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,959814900,290581250.9,99.99981246,30.27471765,
TNC,Colusa Row Crop,Colusa,Row Crop,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,41707800,3857271.429,100,9.248321486,
TNC,Colusa Wetland,Colusa,Wetland,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,73447200,19851058.93,99.99509876,27.02765923,
TNC,Colusa Suitable-unassigned,Colusa,Suitable-unassigned,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,155699100,10700793.75,97.25929591,6.87273963,
TNC,Colusa Vineyard/Orchard,Colusa,Vineyard/Orchard,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,706835700,17078328.21,93.35885911,2.416166616,
TNC,Delta Unsuitable,Delta,Unsuitable,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,1381284000,252092396.1,92.06790455,18.25058395,
TNC,Delta Grass/Pasture,Delta,Grass/Pasture,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,1891520100,13696810.98,91.07935911,0.724116597,
TNC,Delta Corn,Delta,Corn,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,530145900,111880945.7,95.95524214,21.10380288,
TNC,Delta Field Crop,Delta,Field Crop,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,92538900,6409681.696,88.33722808,6.926472755,
TNC,Delta Grains,Delta,Grains,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,242017200,13640898.75,98.05142715,5.636334422,
TNC,Delta Alfalfa,Delta,Alfalfa,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,515448900,29173831.43,95.08741346,5.659888192,
TNC,Delta Rice,Delta,Rice,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,23484600,9290240.625,100,39.55886251,
TNC,Delta Row Crop,Delta,Row Crop,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,57519900,9036996.161,99.39347755,15.71107766,
TNC,Delta Wetland,Delta,Wetland,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,42065100,8653775.179,90.42174502,20.57233949,
TNC,Delta Suitable-unassigned,Delta,Suitable-unassigned,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,266717700,24255190.27,93.77962723,9.093955995,
TNC,Delta Vineyard/Orchard,Delta,Vineyard/Orchard,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,1360303200,61660218.57,97.94334578,4.532829047,
TNC,San Joaquin Unsuitable,San Joaquin,Unsuitable,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,1588575600,158501328.8,99.39963227,9.97757543,
TNC,San Joaquin Grass/Pasture,San Joaquin,Grass/Pasture,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,3721378500,23838881.25,99.81983561,0.64059276,
TNC,San Joaquin Corn,San Joaquin,Corn,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,370019700,21678038.04,100,5.858617267,
TNC,San Joaquin Field Crop,San Joaquin,Field Crop,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,456514200,46690788.75,100,10.22767501,
TNC,San Joaquin Grains,San Joaquin,Grains,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,284574600,6910792.5,100,2.428464276,
TNC,San Joaquin Alfalfa,San Joaquin,Alfalfa,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,900882900,24471483.75,100,2.716388972,
TNC,San Joaquin Rice,San Joaquin,Rice,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,20500200,13336200,100,65.05399947,
TNC,San Joaquin Row Crop,San Joaquin,Row Crop,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,269076600,21443070,100,7.96913221,
TNC,San Joaquin Wetland,San Joaquin,Wetland,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,309544200,31144338.75,100,10.06135432,
TNC,San Joaquin Suitable-unassigned,San Joaquin,Suitable-unassigned,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,490571100,28813943.57,100,5.873550964,
TNC,San Joaquin Vineyard/Orchard,San Joaquin,Vineyard/Orchard,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,3088564200,29696216.25,100,0.961489363,
TNC,Suisun Unsuitable,Suisun,Unsuitable,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,138350700,121144186.3,66.99892347,87.56311774,
TNC,Suisun Grass/Pasture,Suisun,Grass/Pasture,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,21508200,561913.125,11.91046963,2.612553003,
TNC,Suisun Corn,Suisun,Corn,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,0,NA,NA,NA,
TNC,Suisun Field Crop,Suisun,Field Crop,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,396900,54554.46429,26.25,13.74514091,
TNC,Suisun Grains,Suisun,Grains,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,313200,23496.42857,3.184771667,7.502052545,
TNC,Suisun Alfalfa,Suisun,Alfalfa,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,0,NA,NA,NA,
TNC,Suisun Wetland,Suisun,Wetland,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,198912600,65470968.75,99.30535586,32.91444019,
TNC,Suisun Suitable-unassigned,Suisun,Suitable-unassigned,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,3807900,264880.1786,27.24930766,6.956069712,
TNC,Suisun Vineyard/Orchard,Suisun,Vineyard/Orchard,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,839700,135515.3571,46.93158954,16.13854438,
TNC,Sutter Unsuitable,Sutter,Unsuitable,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,137141100,18151084.82,100,13.23533559,
TNC,Sutter Grass/Pasture,Sutter,Grass/Pasture,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,728100,13963.39286,100,1.917785037,
TNC,Sutter Corn,Sutter,Corn,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,12621600,1274544.643,100,10.09812261,
TNC,Sutter Field Crop,Sutter,Field Crop,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,109668600,9824654.464,100,8.958493556,
TNC,Sutter Grains,Sutter,Grains,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,22222800,1080634.821,100,4.862730265,
TNC,Sutter Alfalfa,Sutter,Alfalfa,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,16813800,626150.8929,100,3.724029624,
TNC,Sutter Rice,Sutter,Rice,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,317892600,75062691.96,100,23.61259493,
TNC,Sutter Row Crop,Sutter,Row Crop,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,7760700,627624.1071,100,8.087210009,
TNC,Sutter Wetland,Sutter,Wetland,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,9452700,2120477.679,100,22.43250795,
TNC,Sutter Suitable-unassigned,Sutter,Suitable-unassigned,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,54921600,5540338.393,100,10.08772212,
TNC,Sutter Vineyard/Orchard,Sutter,Vineyard/Orchard,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,271201500,4492299.107,100,1.656443311,
TNC,Tulare Unsuitable,Tulare,Unsuitable,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,3885920100,96534450,78.58622338,2.484210882,
TNC,Tulare Grass/Pasture,Tulare,Grass/Pasture,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,5362337700,77839650,83.03666397,1.451599178,
TNC,Tulare Corn,Tulare,Corn,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,523326600,4882050,99.70729499,0.932887799,
TNC,Tulare Field Crop,Tulare,Field Crop,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,2764701000,12490650,92.18945491,0.451790266,
TNC,Tulare Grains,Tulare,Grains,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,759046500,3788100,96.45420974,0.499060334,
TNC,Tulare Alfalfa,Tulare,Alfalfa,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,1265032800,4666950,98.54398609,0.368919288,
TNC,Tulare Rice,Tulare,Rice,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,0,NA,NA,NA,
TNC,Tulare Row Crop,Tulare,Row Crop,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,317200500,1612800,91.51943371,0.508448127,
TNC,Tulare Wetland,Tulare,Wetland,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,12627000,327600,100,2.594440485,
TNC,Tulare Suitable-unassigned,Tulare,Suitable-unassigned,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,1017405900,5419800,95.08689409,0.532707742,
TNC,Tulare Vineyard/Orchard,Tulare,Vineyard/Orchard,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,6267493800,15079950,96.87760579,0.240605743,
TNC,Yolo Unsuitable,Yolo,Unsuitable,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,284382900,26688088.93,99.46737683,9.384561775,
TNC,Yolo Grass/Pasture,Yolo,Grass/Pasture,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,491433300,4659713.036,94.74989285,0.948188297,
TNC,Yolo Corn,Yolo,Corn,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,35374500,3674378.571,100,10.3870827,
TNC,Yolo Field Crop,Yolo,Field Crop,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,252002700,28979487.86,99.88406438,11.49967356,
TNC,Yolo Grains,Yolo,Grains,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,115648200,4198144.821,99.97743665,3.630099579,
TNC,Yolo Alfalfa,Yolo,Alfalfa,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,286976700,5327616.964,99.99560959,1.856463247,
TNC,Yolo Rice,Yolo,Rice,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,98002800,15740515.18,100,16.06129129,
TNC,Yolo Row Crop,Yolo,Row Crop,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,72681300,6250858.929,99.67784937,8.600367534,
TNC,Yolo Wetland,Yolo,Wetland,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,16419600,3694683.482,100,22.50166558,
TNC,Yolo Suitable-unassigned,Yolo,Suitable-unassigned,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,175326300,10574176.88,99.80940573,6.031141292,
TNC,Yolo Vineyard/Orchard,Yolo,Vineyard/Orchard,L8_valley_20130502to20130511_water_cf10yr.tif,5/2/2013,5/11/2013,197266500,4900340.893,99.65309982,2.484122186,
TNC,American Unsuitable,American,Unsuitable,L8_valley_20130511to20130519_water_cf10yr.tif,5/11/2013,5/19/2013,519906600,22301302.5,98.5341175,4.289482476,
TNC,American Grass/Pasture,American,Grass/Pasture,L8_valley_20130511to20130519_water_cf10yr.tif,5/11/2013,5/19/2013,491825700,1379115,96.00433578,0.280407266,
TNC,American Corn,American,Corn,L8_valley_20130511to20130519_water_cf10yr.tif,5/11/2013,5/19/2013,6228000,211792.5,100,3.400650289,
TNC,American Field Crop,American,Field Crop,L8_valley_20130511to20130519_water_cf10yr.tif,5/11/2013,5/19/2013,254133900,13145782.5,99.99787518,5.172778012,
TNC,American Grains,American,Grains,L8_valley_20130511to20130519_water_cf10yr.tif,5/11/2013,5/19/2013,27476100,2562615,100,9.326705755,
TNC,American Alfalfa,American,Alfalfa,L8_valley_20130511to20130519_water_cf10yr.tif,5/11/2013,5/19/2013,29192400,450022.5,100,1.541574177,
TNC,American Rice,American,Rice,L8_valley_20130511to20130519_water_cf10yr.tif,5/11/2013,5/19/2013,406053900,219540285,100,54.06678399,
TNC,American Row Crop,American,Row Crop,L8_valley_20130511to20130519_water_cf10yr.tif,5/11/2013,5/19/2013,130500,21915,100,16.79310345,
TNC,American Wetland,American,Wetland,L8_valley_20130511to20130519_water_cf10yr.tif,5/11/2013,5/19/2013,2012400,133312.5,100,6.624552773,
TNC,American Suitable-unassigned,American,Suitable-unassigned,L8_valley_20130511to20130519_water_cf10yr.tif,5/11/2013,5/19/2013,80585100,6016455,99.99553287,7.465964552,
TNC,American Vineyard/Orchard,American,Vineyard/Orchard,L8_valley_20130511to20130519_water_cf10yr.tif,5/11/2013,5/19/2013,255416400,3260767.5,99.78762307,1.276647662,
TNC,Butte Unsuitable,Butte,Unsuitable,L8_valley_20130511to20130519_water_cf10yr.tif,5/11/2013,5/19/2013,217308600,37171005,87.55820194,17.10516979,
TNC,Butte Grass/Pasture,Butte,Grass/Pasture,L8_valley_20130511to20130519_water_cf10yr.tif,5/11/2013,5/19/2013,218862000,1612050,92.33818604,0.736560024,
TNC,Butte Corn,Butte,Corn,L8_valley_20130511to20130519_water_cf10yr.tif,5/11/2013,5/19/2013,18963000,802252.5,98.84593732,4.230620155,
TNC,Butte Field Crop,Butte,Field Crop,L8_valley_20130511to20130519_water_cf10yr.tif,5/11/2013,5/19/2013,167242500,13622295,99.16325583,8.145235212,
TNC,Butte Grains,Butte,Grains,L8_valley_20130511to20130519_water_cf10yr.tif,5/11/2013,5/19/2013,19329300,671737.5,95.25858245,3.475229315,
TNC,Butte Alfalfa,Butte,Alfalfa,L8_valley_20130511to20130519_water_cf10yr.tif,5/11/2013,5/19/2013,16569000,423480,99.73995016,2.555857324,
TNC,Butte Rice,Butte,Rice,L8_valley_20130511to20130519_water_cf10yr.tif,5/11/2013,5/19/2013,611054100,348367815,99.99410889,57.01096106,
TNC,Butte Row Crop,Butte,Row Crop,L8_valley_20130511to20130519_water_cf10yr.tif,5/11/2013,5/19/2013,587700,63855,100,10.86523737,
TNC,Butte Wetland,Butte,Wetland,L8_valley_20130511to20130519_water_cf10yr.tif,5/11/2013,5/19/2013,72338400,6118335,100,8.457935205,
